,date,lat,long,Parameter Name,mean_ozone
1771,2021-04-01,34.19925,-118.53276,Ozone,0.042458
1790,2021-04-02,34.19925,-118.53276,Ozone,0.039042
1806,2021-04-03,34.19925,-118.53276,Ozone,0.035667
1829,2021-04-04,34.19925,-118.53276,Ozone,0.034
1849,2021-04-05,34.19925,-118.53276,Ozone,0.031375
1865,2021-04-06,34.19925,-118.53276,Ozone,0.034042
1888,2021-04-07,34.19925,-118.53276,Ozone,0.036458
1908,2021-04-08,34.19925,-118.53276,Ozone,0.032375
1937,2021-04-09,34.19925,-118.53276,Ozone,0.041529
1965,2021-04-10,34.19925,-118.53276,Ozone,0.037917
1981,2021-04-11,34.19925,-118.53276,Ozone,0.042917
1997,2021-04-12,34.19925,-118.53276,Ozone,0.048667
2024,2021-04-13,34.19925,-118.53276,Ozone,0.04725
2040,2021-04-14,34.19925,-118.53276,Ozone,0.044292
2056,2021-04-15,34.19925,-118.53276,Ozone,0.03525
2083,2021-04-16,34.19925,-118.53276,Ozone,0.039708
2087,2021-04-17,34.19925,-118.53276,Ozone,0.040941
2108,2021-04-18,34.19925,-118.53276,Ozone,0.038708
2141,2021-04-19,34.19925,-118.53276,Ozone,0.044824
2151,2021-04-20,34.19925,-118.53276,Ozone,0.0375
2172,2021-04-21,34.19925,-118.53276,Ozone,0.042941
2178,2021-04-22,34.19925,-118.53276,Ozone,0.041167
2205,2021-04-23,34.19925,-118.53276,Ozone,0.04425
2225,2021-04-24,34.19925,-118.53276,Ozone,0.04025
2241,2021-04-25,34.19925,-118.53276,Ozone,0.0395
2268,2021-04-26,34.19925,-118.53276,Ozone,0.039125
2286,2021-04-27,34.19925,-118.53276,Ozone,0.037583
2296,2021-04-28,34.19925,-118.53276,Ozone,0.034583
2333,2021-04-29,34.19925,-118.53276,Ozone,0.036833
2337,2021-04-30,34.19925,-118.53276,Ozone,0.041458
2353,2021-05-01,34.19925,-118.53276,Ozone,0.037792
2369,2021-05-02,34.19925,-118.53276,Ozone,0.038667
2385,2021-05-03,34.19925,-118.53276,Ozone,0.03425
2408,2021-05-04,34.19925,-118.53276,Ozone,0.041125
2428,2021-05-05,34.19925,-118.53276,Ozone,0.041227
2444,2021-05-06,34.19925,-118.53276,Ozone,0.036792
2462,2021-05-07,34.19925,-118.53276,Ozone,0.04275
2493,2021-05-08,34.19925,-118.53276,Ozone,0.046059
2509,2021-05-09,34.19925,-118.53276,Ozone,0.044125
2528,2021-05-10,34.19925,-118.53276,Ozone,0.045667
2547,2021-05-11,34.19925,-118.53276,Ozone,0.040542
2563,2021-05-12,34.19925,-118.53276,Ozone,0.042154
2588,2021-05-13,34.19925,-118.53276,Ozone,0.0435
2607,2021-05-14,34.19925,-118.53276,Ozone,0.047706
2623,2021-05-15,34.19925,-118.53276,Ozone,0.044083
2647,2021-05-16,34.19925,-118.53276,Ozone,0.042875
2665,2021-05-17,34.19925,-118.53276,Ozone,0.040667
2682,2021-05-18,34.19925,-118.53276,Ozone,0.043917
2706,2021-05-19,34.19925,-118.53276,Ozone,0.038
2723,2021-05-20,34.19925,-118.53276,Ozone,0.039625
2739,2021-05-21,34.19925,-118.53276,Ozone,0.035375
2763,2021-05-22,34.19925,-118.53276,Ozone,0.035917
2782,2021-05-23,34.19925,-118.53276,Ozone,0.034083
2798,2021-05-24,34.19925,-118.53276,Ozone,0.038375
2822,2021-05-25,34.19925,-118.53276,Ozone,0.039
2841,2021-05-26,34.19925,-118.53276,Ozone,0.036458
2857,2021-05-27,34.19925,-118.53276,Ozone,0.041708
2897,2021-05-28,34.19925,-118.53276,Ozone,0.044
2902,2021-05-29,34.19925,-118.53276,Ozone,0.043471
2916,2021-05-30,34.19925,-118.53276,Ozone,0.042708
2940,2021-05-31,34.19925,-118.53276,Ozone,0.042958
2959,2021-06-01,34.19925,-118.53276,Ozone,0.043792
2975,2021-06-02,34.19925,-118.53276,Ozone,0.047625
2999,2021-06-03,34.19925,-118.53276,Ozone,0.044583
3018,2021-06-04,34.19925,-118.53276,Ozone,0.040333
3034,2021-06-05,34.19925,-118.53276,Ozone,0.035292
3059,2021-06-06,34.19925,-118.53276,Ozone,0.038167
3078,2021-06-07,34.19925,-118.53276,Ozone,0.032875
3105,2021-06-08,34.19925,-118.53276,Ozone,0.038647
3132,2021-06-09,34.19925,-118.53276,Ozone,0.034667
3148,2021-06-10,34.19925,-118.53276,Ozone,0.034208
3152,2021-06-11,34.19925,-118.53276,Ozone,0.037417
3168,2021-06-12,34.19925,-118.53276,Ozone,0.044625
3195,2021-06-13,34.19925,-118.53276,Ozone,0.043083
3211,2021-06-14,34.19925,-118.53276,Ozone,0.03475
3227,2021-06-15,34.19925,-118.53276,Ozone,0.029125
3254,2021-06-16,34.19925,-118.53276,Ozone,0.041333
3270,2021-06-17,34.19925,-118.53276,Ozone,0.03725
3287,2021-06-18,34.19925,-118.53276,Ozone,0.042792
3313,2021-06-19,34.19925,-118.53276,Ozone,0.045708
3329,2021-06-20,34.19925,-118.53276,Ozone,0.04025
3353,2021-06-21,34.19925,-118.53276,Ozone,0.040833
3372,2021-06-22,34.19925,-118.53276,Ozone,0.031333
3388,2021-06-23,34.19925,-118.53276,Ozone,0.027708
3412,2021-06-24,34.19925,-118.53276,Ozone,0.025458
3431,2021-06-25,34.19925,-118.53276,Ozone,0.028875
3447,2021-06-26,34.19925,-118.53276,Ozone,0.03925
3487,2021-06-27,34.19925,-118.53276,Ozone,0.043708
3492,2021-06-28,34.19925,-118.53276,Ozone,0.052588
3506,2021-06-29,34.19925,-118.53276,Ozone,0.035875
3530,2021-06-30,34.19925,-118.53276,Ozone,0.035667
3550,2021-07-01,34.19925,-118.53276,Ozone,0.04
3565,2021-07-02,34.19925,-118.53276,Ozone,0.035875
3589,2021-07-03,34.19925,-118.53276,Ozone,0.035583
3608,2021-07-04,34.19925,-118.53276,Ozone,0.040941
3624,2021-07-05,34.19925,-118.53276,Ozone,0.042529
3649,2021-07-06,34.19925,-118.53276,Ozone,0.045294
3667,2021-07-07,34.19925,-118.53276,Ozone,0.045667
3696,2021-07-08,34.19925,-118.53276,Ozone,0.056176
3709,2021-07-09,34.19925,-118.53276,Ozone,0.045542
3727,2021-07-10,34.19925,-118.53276,Ozone,0.044042
3743,2021-07-11,34.19925,-118.53276,Ozone,0.041667
3768,2021-07-12,34.19925,-118.53276,Ozone,0.039208
3786,2021-07-13,34.19925,-118.53276,Ozone,0.038083
3802,2021-07-14,34.19925,-118.53276,Ozone,0.035417
3827,2021-07-15,34.19925,-118.53276,Ozone,0.037125
3849,2021-07-16,34.19925,-118.53276,Ozone,0.039667
3867,2021-07-17,34.19925,-118.53276,Ozone,0.049353
3891,2021-07-18,34.19925,-118.53276,Ozone,0.050706
3903,2021-07-19,34.19925,-118.53276,Ozone,0.041708
3919,2021-07-20,34.19925,-118.53276,Ozone,0.035292
3943,2021-07-21,34.19925,-118.53276,Ozone,0.038958
3962,2021-07-22,34.19925,-118.53276,Ozone,0.033708
3978,2021-07-23,34.19925,-118.53276,Ozone,0.035875
4002,2021-07-24,34.19925,-118.53276,Ozone,0.039
4021,2021-07-25,34.19925,-118.53276,Ozone,0.04075
4037,2021-07-26,34.19925,-118.53276,Ozone,0.0365
4061,2021-07-27,34.19925,-118.53276,Ozone,0.038
4091,2021-07-28,34.19925,-118.53276,Ozone,0.032353
4096,2021-07-29,34.19925,-118.53276,Ozone,0.030625
4120,2021-07-30,34.19925,-118.53276,Ozone,0.035917
4139,2021-07-31,34.19925,-118.53276,Ozone,0.036458
4155,2021-08-01,34.19925,-118.53276,Ozone,0.035375
4179,2021-08-02,34.19925,-118.53276,Ozone,0.038083
4199,2021-08-03,34.19925,-118.53276,Ozone,0.038792
4214,2021-08-04,34.19925,-118.53276,Ozone,0.042792
4238,2021-08-05,34.19925,-118.53276,Ozone,0.051294
4257,2021-08-06,34.19925,-118.53276,Ozone,0.048353
4274,2021-08-07,34.19925,-118.53276,Ozone,0.049647
4299,2021-08-08,34.19925,-118.53276,Ozone,0.046208
4317,2021-08-09,34.19925,-118.53276,Ozone,0.043875
4333,2021-08-10,34.19925,-118.53276,Ozone,0.04125
4358,2021-08-11,34.19925,-118.53276,Ozone,0.038583
4376,2021-08-12,34.19925,-118.53276,Ozone,0.033875
4392,2021-08-13,34.19925,-118.53276,Ozone,0.027458
4418,2021-08-14,34.19925,-118.53276,Ozone,0.034292
4436,2021-08-15,34.19925,-118.53276,Ozone,0.041417
4451,2021-08-16,34.19925,-118.53276,Ozone,0.042292
4488,2021-08-17,34.19925,-118.53276,Ozone,0.026375
4493,2021-08-18,34.19925,-118.53276,Ozone,0.026375
4509,2021-08-19,34.19925,-118.53276,Ozone,0.031458
4532,2021-08-20,34.19925,-118.53276,Ozone,0.033167
4552,2021-08-21,34.19925,-118.53276,Ozone,0.038375
4568,2021-08-22,34.19925,-118.53276,Ozone,0.040917
4591,2021-08-23,34.19925,-118.53276,Ozone,0.042792
4611,2021-08-24,34.19925,-118.53276,Ozone,0.046083
4637,2021-08-25,34.19925,-118.53276,Ozone,0.049824
4649,2021-08-26,34.19925,-118.53276,Ozone,0.046588
4659,2021-08-27,34.19925,-118.53276,Ozone,0.046214
4675,2021-08-28,34.19925,-118.53276,Ozone,0.046923
4698,2021-08-29,34.19925,-118.53276,Ozone,0.047118
4717,2021-08-30,34.19925,-118.53276,Ozone,0.047882
4733,2021-08-31,34.19925,-118.53276,Ozone,0.038625
4757,2021-09-01,34.19925,-118.53276,Ozone,0.044167
4776,2021-09-02,34.19925,-118.53276,Ozone,0.044
4792,2021-09-03,34.19925,-118.53276,Ozone,0.042083
4816,2021-09-04,34.19925,-118.53276,Ozone,0.035167
4835,2021-09-05,34.19925,-118.53276,Ozone,0.040375
4851,2021-09-06,34.19925,-118.53276,Ozone,0.05075
4870,2021-09-07,34.19925,-118.53276,Ozone,0.044
4900,2021-09-08,34.19925,-118.53276,Ozone,0.042667
4913,2021-09-09,34.19925,-118.53276,Ozone,0.049042
4949,2021-09-10,34.19925,-118.53276,Ozone,0.036917
4955,2021-09-11,34.19925,-118.53276,Ozone,0.035353
4971,2021-09-12,34.19925,-118.53276,Ozone,0.036824
4996,2021-09-13,34.19925,-118.53276,Ozone,0.039353
5014,2021-09-14,34.19925,-118.53276,Ozone,0.036125
5030,2021-09-15,34.19925,-118.53276,Ozone,0.040417
5055,2021-09-16,34.19925,-118.53276,Ozone,0.048583
5071,2021-09-17,34.19925,-118.53276,Ozone,0.0415
5087,2021-09-18,34.19925,-118.53276,Ozone,0.032708
5111,2021-09-19,34.19925,-118.53276,Ozone,0.033958
5131,2021-09-20,34.19925,-118.53276,Ozone,0.039417
5146,2021-09-21,34.19925,-118.53276,Ozone,0.034167
5170,2021-09-22,34.19925,-118.53276,Ozone,0.024409
5189,2021-09-23,34.19925,-118.53276,Ozone,0.0225
5205,2021-09-24,34.19925,-118.53276,Ozone,0.030696
5245,2021-09-25,34.19925,-118.53276,Ozone,0.038042
5252,2021-09-26,34.19925,-118.53276,Ozone,0.037706
5264,2021-09-27,34.19925,-118.53276,Ozone,0.031583
5288,2021-09-28,34.19925,-118.53276,Ozone,0.032591
5307,2021-09-29,34.19925,-118.53276,Ozone,0.02365
5323,2021-09-30,34.19925,-118.53276,Ozone,0.022667
5347,2021-10-01,34.19925,-118.53276,Ozone,0.028625
5366,2021-10-02,34.19925,-118.53276,Ozone,0.03875
5382,2021-10-03,34.19925,-118.53276,Ozone,0.036208
5407,2021-10-04,34.19925,-118.53276,Ozone,0.037583
5425,2021-10-05,34.19925,-118.53276,Ozone,0.039375
5452,2021-10-06,34.19925,-118.53276,Ozone,0.04
5473,2021-10-07,34.19925,-118.53276,Ozone,0.036765
5486,2021-10-08,34.19925,-118.53276,Ozone,0.027941
5501,2021-10-09,34.19925,-118.53276,Ozone,0.027167
5526,2021-10-10,34.19925,-118.53276,Ozone,0.030083
5544,2021-10-11,34.19925,-118.53276,Ozone,0.02775
5560,2021-10-12,34.19925,-118.53276,Ozone,0.030875
5585,2021-10-13,34.19925,-118.53276,Ozone,0.024
5603,2021-10-14,34.19925,-118.53276,Ozone,0.024292
5620,2021-10-15,34.19925,-118.53276,Ozone,0.029083
5645,2021-10-16,34.19925,-118.53276,Ozone,0.030125
5661,2021-10-17,34.19925,-118.53276,Ozone,0.032583
5677,2021-10-18,34.19925,-118.53276,Ozone,0.029083
5700,2021-10-19,34.19925,-118.53276,Ozone,0.026458
5720,2021-10-20,34.19925,-118.53276,Ozone,0.031542
5736,2021-10-21,34.19925,-118.53276,Ozone,0.033292
5759,2021-10-22,34.19925,-118.53276,Ozone,0.020333
5779,2021-10-23,34.19925,-118.53276,Ozone,0.021458
5795,2021-10-24,34.19925,-118.53276,Ozone,0.024667
5834,2021-10-25,34.19925,-118.53276,Ozone,0.023167
5841,2021-10-26,34.19925,-118.53276,Ozone,0.030235
5854,2021-10-27,34.19925,-118.53276,Ozone,0.02125
5878,2021-10-28,34.19925,-118.53276,Ozone,0.018235
5897,2021-10-29,34.19925,-118.53276,Ozone,0.020083
5913,2021-10-30,34.19925,-118.53276,Ozone,0.02325
5937,2021-10-31,34.19925,-118.53276,Ozone,0.032667
5956,2021-11-01,34.19925,-118.53276,Ozone,0.019333
5972,2021-11-02,34.19925,-118.53276,Ozone,0.01625
5997,2021-11-03,34.19925,-118.53276,Ozone,0.021529
6015,2021-11-04,34.19925,-118.53276,Ozone,0.024733
6042,2021-11-05,34.19925,-118.53276,Ozone,0.024208
6057,2021-11-06,34.19925,-118.53276,Ozone,0.031042
6075,2021-11-07,34.19925,-118.53276,Ozone,0.035542
6091,2021-11-08,34.19925,-118.53276,Ozone,0.033208
6116,2021-11-09,34.19925,-118.53276,Ozone,0.022583
6134,2021-11-10,34.19925,-118.53276,Ozone,0.025833
6150,2021-11-11,34.19925,-118.53276,Ozone,0.03425
6175,2021-11-12,34.19925,-118.53276,Ozone,0.034417
6193,2021-11-13,34.19925,-118.53276,Ozone,0.022625
6210,2021-11-14,34.19925,-118.53276,Ozone,0.021375
6235,2021-11-15,34.19925,-118.53276,Ozone,0.020083
6251,2021-11-16,34.19925,-118.53276,Ozone,0.016875
6267,2021-11-17,34.19925,-118.53276,Ozone,0.019792
6292,2021-11-18,34.19925,-118.53276,Ozone,0.014833
6310,2021-11-19,34.19925,-118.53276,Ozone,0.011583
6326,2021-11-20,34.19925,-118.53276,Ozone,0.01425
6350,2021-11-21,34.19925,-118.53276,Ozone,0.0065
6369,2021-11-22,34.19925,-118.53276,Ozone,0.017167
6385,2021-11-23,34.19925,-118.53276,Ozone,0.016625
6424,2021-11-24,34.19925,-118.53276,Ozone,0.025792
6431,2021-11-25,34.19925,-118.53276,Ozone,0.038118
6448,2021-11-26,34.19925,-118.53276,Ozone,0.016706
6464,2021-11-27,34.19925,-118.53276,Ozone,0.017941
6499,2021-11-28,34.19925,-118.53276,Ozone,0.017792
6506,2021-11-29,34.19925,-118.53276,Ozone,0.014625
6532,2021-11-30,34.19925,-118.53276,Ozone,0.011917
6550,2021-12-01,34.19925,-118.53276,Ozone,0.011333
6566,2021-12-02,34.19925,-118.53276,Ozone,0.013542
6592,2021-12-03,34.19925,-118.53276,Ozone,0.021625
6612,2021-12-04,34.19925,-118.53276,Ozone,0.020176
6629,2021-12-05,34.19925,-118.53276,Ozone,0.013412
6646,2021-12-06,34.19925,-118.53276,Ozone,0.019083
6665,2021-12-07,34.19925,-118.53276,Ozone,0.034
6680,2021-12-08,34.19925,-118.53276,Ozone,0.024375
6704,2021-12-09,34.19925,-118.53276,Ozone,0.026583
6723,2021-12-10,34.19925,-118.53276,Ozone,0.013333
6739,2021-12-11,34.19925,-118.53276,Ozone,0.016
6764,2021-12-12,34.19925,-118.53276,Ozone,0.014958
6782,2021-12-13,34.19925,-118.53276,Ozone,0.015208
6797,2021-12-14,34.19925,-118.53276,Ozone,0.028235
6814,2021-12-15,34.19925,-118.53276,Ozone,0.013882
6841,2021-12-16,34.19925,-118.53276,Ozone,0.006792
6856,2021-12-17,34.19925,-118.53276,Ozone,0.025458
6880,2021-12-18,34.19925,-118.53276,Ozone,0.023833
6899,2021-12-19,34.19925,-118.53276,Ozone,0.011167
6915,2021-12-20,34.19925,-118.53276,Ozone,0.009458
6939,2021-12-21,34.19925,-118.53276,Ozone,0.009292
6958,2021-12-22,34.19925,-118.53276,Ozone,0.006667
6974,2021-12-23,34.19925,-118.53276,Ozone,0.022083
7013,2021-12-24,34.19925,-118.53276,Ozone,0.02325
7020,2021-12-25,34.19925,-118.53276,Ozone,0.034588
7046,2021-12-26,34.19925,-118.53276,Ozone,0.018765
7061,2021-12-27,34.19925,-118.53276,Ozone,0.022235
7078,2021-12-28,34.19925,-118.53276,Ozone,0.014235
7094,2021-12-29,34.19925,-118.53276,Ozone,0.026471
7114,2021-12-30,34.19925,-118.53276,Ozone,0.015824
7139,2021-12-31,34.19925,-118.53276,Ozone,0.022917
