system:index,date,hchovcd,lat,long,.geo
20220207T055957_20220208T221324,2022-02-07,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207T074128_20220208T234926,2022-02-07,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207T092258_20220209T013125,2022-02-07,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207T110428_20220209T031326,2022-02-07,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207T124559_20220209T045128,2022-02-07,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207T142729_20220209T063011,2022-02-07,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207T160859_20220209T081712,2022-02-07,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207T175029_20220209T094744,2022-02-07,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207T193200_20220209T110849,2022-02-07,2.466596924929878E-5,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207T211330_20220209T113015,2022-02-07,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207T225500_20220209T143156,2022-02-07,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T003630_20220209T161714,2022-02-08,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T021801_20220209T182146,2022-02-08,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T035931_20220209T200320,2022-02-08,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T054101_20220209T215029,2022-02-08,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T072232_20220209T233202,2022-02-08,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T090402_20220210T010856,2022-02-08,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T104532_20220210T025554,2022-02-08,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T122702_20220210T044600,2022-02-08,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T140833_20220210T061049,2022-02-08,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T155003_20220210T075012,2022-02-08,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T173133_20220210T092843,2022-02-08,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T191303_20220210T105911,2022-02-08,1.5172672283352852E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T205434_20220210T123642,2022-02-08,1.5858036931586174E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208T223604_20220210T141450,2022-02-08,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T001734_20220210T162134,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T015905_20220210T175905,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T034035_20220210T194841,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T052205_20220210T212932,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T070335_20220210T230941,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T084506_20220211T004513,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T102636_20220211T023015,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T120806_20220211T042924,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T134937_20220211T054436,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T153107_20220211T072521,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T171237_20220211T091601,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T185407_20220211T105523,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T203538_20220211T121511,2022-02-09,1.1862115289954723E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T221708_20220211T135718,2022-02-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209T235838_20220211T160324,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T014009_20220211T173402,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T032139_20220211T192519,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T050309_20220211T210400,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T064439_20220211T224403,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T082610_20220212T002507,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T100740_20220212T021434,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T114910_20220212T041114,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T133041_20220212T053031,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T151211_20220212T070827,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T165341_20220212T085500,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T183511_20220212T103912,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T201642_20220212T120356,2022-02-10,-3.0119952279231663E-5,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T215812_20220212T133157,2022-02-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210T233942_20220212T153035,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T012113_20220212T171611,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T030243_20220212T190544,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T044413_20220212T205015,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T062543_20220212T222341,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T080714_20220213T000309,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T094844_20220213T020042,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T113014_20220213T035107,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T131145_20220213T051441,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T145315_20220213T064759,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T163445_20220213T082727,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T181615_20220213T102800,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T195746_20220213T114950,2022-02-11,1.2699737341910364E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T213916_20220213T131524,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211T232046_20220213T151049,2022-02-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T010217_20220213T165952,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T024347_20220213T185225,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T042517_20220213T202701,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T060647_20220213T221614,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T074818_20220213T234855,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T092948_20220214T013013,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T111119_20220214T033316,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T125249_20220214T050752,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T143419_20220214T062911,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T161549_20220214T080852,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T175720_20220214T100620,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T193850_20220214T113634,2022-02-12,1.4299516271358098E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T212020_20220214T125926,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212T230151_20220214T145226,2022-02-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T004321_20220214T163843,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T022451_20220214T182818,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T040621_20220214T200508,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T054752_20220214T215608,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T072922_20220214T233029,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T091052_20220215T010800,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T105223_20220215T030925,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T123353_20220215T044937,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T141523_20220215T061555,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T155653_20220215T075828,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T173824_20220215T094451,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T191954_20220215T112215,2022-02-13,2.647337096274624E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T210124_20220215T125031,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213T224255_20220215T142647,2022-02-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T002425_20220215T162752,2022-02-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T020555_20220215T175928,2022-02-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T034726_20220215T194917,2022-02-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T052856_20220215T213852,2022-02-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T071026_20220215T231213,2022-02-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T085157_20220216T005012,2022-02-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T103327_20220216T025033,2022-02-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T121457_20220216T043059,2022-02-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T135627_20220216T055032,2022-02-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T153758_20220216T073344,2022-02-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T171928_20220216T092923,2022-02-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T190058_20220216T110846,2022-02-14,2.284945197225744E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T204229_20220216T123451,2022-02-14,-3.559729910091369E-5,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214T222359_20220216T141445,2022-02-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T000529_20220216T160708,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T014700_20220216T174624,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T032830_20220216T193218,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T051000_20220216T211855,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T065130_20220216T225831,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T083301_20220217T003317,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T101431_20220217T023819,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T115601_20220217T040919,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T133732_20220217T053546,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T151902_20220217T070840,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T170032_20220217T090935,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T184203_20220217T104229,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T202333_20220217T122947,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T220503_20220217T140909,2022-02-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215T234634_20220217T153740,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T012804_20220217T172626,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T030934_20220217T191320,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T045104_20220217T205928,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T063235_20220217T224056,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T081405_20220218T002056,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T095535_20220218T021556,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T113706_20220218T035422,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T131836_20220218T052515,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T150006_20220218T065251,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T164137_20220218T084406,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T182307_20220218T102908,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T200437_20220218T120902,2022-02-16,9.237164340457677E-5,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T214608_20220218T135338,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216T232738_20220218T151509,2022-02-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T010908_20220218T170642,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T025038_20220218T184327,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T043209_20220218T204050,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T061339_20220218T220931,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T075509_20220219T000039,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T093640_20220219T014819,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T111810_20220219T034027,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T125940_20220219T050931,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T144111_20220219T063809,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T162241_20220219T082203,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T180411_20220219T100820,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T194542_20220219T115019,2022-02-17,1.1709731916211237E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T212712_20220219T132343,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217T230842_20220219T150313,2022-02-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T005013_20220219T164233,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T023143_20220219T182256,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T041313_20220219T202050,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T055443_20220219T215146,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T073614_20220219T233821,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T091744_20220220T012256,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T105915_20220220T031633,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T124045_20220220T045109,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T142215_20220220T062012,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T160345_20220220T075730,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T174516_20220220T095533,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T192646_20220220T113611,2022-02-18,7.78106477598116E-5,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T210816_20220220T131148,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218T224947_20220220T144836,2022-02-18,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T003117_20220220T163032,2022-02-19,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T021247_20220220T175952,2022-02-19,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T035418_20220220T195205,2022-02-19,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T053548_20220220T213444,2022-02-19,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T071718_20220220T232429,2022-02-19,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T085849_20220221T005708,2022-02-19,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T104019_20220221T025415,2022-02-19,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T122149_20220221T043159,2022-02-19,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T140320_20220221T060458,2022-02-19,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T154450_20220221T073007,2022-02-19,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T172620_20220221T093805,2022-02-19,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T190751_20220221T112006,2022-02-19,1.4619494076261643E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T204921_20220221T125247,2022-02-19,-1.853398316595931E-5,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T223051_20220223T115539,2022-02-19,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T001222_20220223T115901,2022-02-20,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T015352_20220223T115056,2022-02-20,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T033522_20220223T120458,2022-02-20,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T051653_20220223T120955,2022-02-20,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T065823_20220223T121228,2022-02-20,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T083953_20220223T121052,2022-02-20,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T120254_20220223T124402,2022-02-20,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T134424_20220223T125056,2022-02-20,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T152555_20220223T135114,2022-02-20,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T170725_20220223T135449,2022-02-20,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T184855_20220223T140026,2022-02-20,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T203026_20220223T140356,2022-02-20,5.949604383197389E-5,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T221156_20220223T183136,2022-02-20,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T235326_20220222T154151,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T013457_20220223T201138,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T031627_20220223T205437,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T045757_20220223T205850,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T063927_20220223T222730,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T082058_20220223T221027,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T114359_20220224T022310,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T132529_20220224T024203,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T150659_20220224T025442,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T164829_20220224T031157,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T183000_20220224T040227,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T201130_20220224T041030,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T215301_20220224T041852,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T233431_20220224T062539,2022-02-21,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T011601_20220224T080902,2022-02-22,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T025731_20220224T084749,2022-02-22,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T043902_20220224T095147,2022-02-22,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T062032_20220224T103713,2022-02-22,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T080202_20220224T115559,2022-02-22,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T094333_20220224T123533,2022-02-22,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T130634_20220224T124654,2022-02-22,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T144804_20220224T135758,2022-02-22,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T162934_20220224T141006,2022-02-22,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T181104_20220224T141025,2022-02-22,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T195235_20220224T163512,2022-02-22,-8.834864274841093E-5,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T213405_20220224T182119,2022-02-22,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T231535_20220224T193410,2022-02-22,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223T005706_20220224T194255,2022-02-23,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223T023836_20220224T195812,2022-02-23,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223T042006_20220224T212031,2022-02-23,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223T060137_20220224T232715,2022-02-23,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223T074307_20220225T001151,2022-02-23,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223T092438_20220225T012938,2022-02-23,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223T110608_20220225T031506,2022-02-23,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223T124738_20220225T045038,2022-02-23,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
