system:index,date,hchovcd,lat,long,.geo
20211004T171459_20211006T090707,2021-10-04,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004T185629_20211006T110927,2021-10-04,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004T203758_20211006T123109,2021-10-04,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004T221928_20211006T135000,2021-10-04,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T000057_20211006T155038,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T014226_20211006T173403,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T032356_20211006T191352,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T050525_20211006T205919,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T064655_20211006T223842,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T082824_20211007T003006,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T100954_20211007T021819,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T115123_20211007T041330,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T133252_20211007T053509,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T151422_20211007T071131,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T165551_20211007T085414,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T183720_20211007T104437,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T201850_20211007T121533,2021-10-05,6.810974446127288E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T220019_20211007T133734,2021-10-05,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005T234149_20211007T152657,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T012318_20211007T171624,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T030448_20211007T185127,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T044617_20211007T203517,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T062746_20211007T222232,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T080916_20211008T000909,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T095045_20211008T015630,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T113215_20211008T034909,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T131344_20211008T051917,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T145514_20211008T064832,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T163643_20211008T083628,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T181812_20211008T101415,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T195942_20211008T115430,2021-10-06,3.961148067454891E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T214111_20211008T132131,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006T232241_20211008T151053,2021-10-06,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T010410_20211008T164708,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T024539_20211008T182147,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T042709_20211008T202119,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T060838_20211008T220508,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T075008_20211008T234443,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T093137_20211009T013059,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T111307_20211009T032955,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T125436_20211009T051250,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T143605_20211009T062243,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T161735_20211009T081154,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T175904_20211009T095449,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T194034_20211009T113633,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T212203_20211009T130700,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007T230333_20211009T145801,2021-10-07,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T004502_20211009T162650,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T022631_20211009T180147,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T040801_20211009T195926,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T054930_20211009T215709,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T073100_20211009T233103,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T091229_20211010T011305,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T105359_20211010T031007,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T123528_20211010T044327,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T141657_20211010T060808,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T155827_20211010T075758,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T173956_20211010T093151,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T192126_20211010T111942,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T210255_20211010T124846,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008T224424_20211010T144438,2021-10-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T002554_20211010T161413,2021-10-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T020723_20211010T174557,2021-10-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T034853_20211010T193819,2021-10-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T053022_20211010T213641,2021-10-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T071151_20211010T230459,2021-10-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T085321_20211011T005452,2021-10-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T103450_20211011T025000,2021-10-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T121620_20211011T043853,2021-10-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T135749_20211011T054639,2021-10-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T153919_20211011T073631,2021-10-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T172048_20211011T090101,2021-10-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T190217_20211011T105409,2021-10-09,1.5628428894583755E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T204347_20211011T123325,2021-10-09,4.0867106872622506E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009T222516_20211011T142638,2021-10-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T000646_20211011T155311,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T014815_20211011T173227,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T032945_20211011T191443,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T051114_20211011T210230,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T065243_20211011T225001,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T083413_20211012T004351,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T101542_20211012T023534,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T115712_20211012T041422,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T133841_20211012T053634,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T152010_20211012T094227,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T170140_20211012T093210,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T184309_20211012T110651,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T202439_20211012T123324,2021-10-10,2.1869823103776907E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T220608_20211012T140821,2021-10-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T234738_20211012T153647,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T012907_20211012T170926,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T031036_20211012T185736,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T045206_20211012T204520,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T063335_20211012T223436,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T081505_20211013T002949,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T095634_20211013T021908,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T113804_20211013T040010,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T131933_20211013T051955,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T150102_20211013T065810,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T164232_20211013T083455,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T182401_20211013T103322,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T200531_20211013T121036,2021-10-11,1.0032759018943738E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T214700_20211013T135334,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011T232829_20211013T151650,2021-10-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T010959_20211013T165104,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T025128_20211013T184454,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T043258_20211013T203014,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T061427_20211013T221732,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T075556_20211013T235959,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T093726_20211014T015639,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T111855_20211014T034513,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T130025_20211014T050646,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T144154_20211014T064137,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T162324_20211014T081744,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T180453_20211014T100341,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T194622_20211014T115544,2021-10-12,8.305953866409496E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T212752_20211014T133929,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012T230921_20211014T145817,2021-10-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T005051_20211014T163036,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T023220_20211014T182822,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T041349_20211014T201028,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T055519_20211014T215120,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T073648_20211014T233838,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T091818_20211015T012718,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T105947_20211015T031320,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T124117_20211015T045804,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T142246_20211015T063308,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T160415_20211015T075744,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T174545_20211015T094305,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T192714_20211015T114525,2021-10-13,2.682644408196983E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T210844_20211015T131634,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013T225013_20211015T144458,2021-10-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T003143_20211015T161852,2021-10-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T021312_20211015T180507,2021-10-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T035441_20211015T194828,2021-10-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T053611_20211015T213141,2021-10-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T071740_20211015T232650,2021-10-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T085910_20211016T010920,2021-10-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T104039_20211016T024407,2021-10-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T122209_20211016T044131,2021-10-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T140338_20211016T061019,2021-10-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T154507_20211016T073047,2021-10-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T172637_20211016T091407,2021-10-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T190806_20211016T113259,2021-10-14,2.2058189988875677E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T204936_20211016T125402,2021-10-14,-5.807118577651488E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014T223105_20211016T143220,2021-10-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T001235_20211016T160701,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T015404_20211016T174108,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T033533_20211016T193622,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T051703_20211016T211833,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T065832_20211016T230454,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T084002_20211017T004828,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T102131_20211017T022958,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T120301_20211017T042648,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T134430_20211017T055307,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T152559_20211017T071302,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T170729_20211017T084902,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T184858_20211017T111315,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T203028_20211017T123805,2021-10-15,1.5684134268672062E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T221157_20211017T140836,2021-10-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015T235327_20211017T153940,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T013456_20211017T171358,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T031625_20211017T191441,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T045755_20211017T205659,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T063924_20211017T224439,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T082054_20211018T003032,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T100223_20211018T020932,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T114353_20211018T040453,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T132522_20211018T053454,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T150651_20211018T064746,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T164821_20211018T082950,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T182950_20211018T105514,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T201119_20211018T121612,2021-10-16,-3.647558650883866E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T215249_20211018T134441,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016T233418_20211018T151926,2021-10-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T011548_20211018T164747,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T025717_20211018T184234,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T043847_20211018T204302,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T062016_20211018T222317,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T080145_20211019T000833,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T094315_20211019T015136,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T112444_20211019T034348,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T130614_20211019T051522,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T144743_20211019T062843,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T162913_20211019T081357,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T181042_20211019T102242,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T195211_20211019T120305,2021-10-17,1.7904033140698E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T213341_20211019T132559,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017T231510_20211019T150744,2021-10-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T005640_20211019T163050,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T023809_20211019T182118,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T041939_20211019T202440,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T060108_20211019T215943,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T074237_20211019T234529,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T092407_20211020T013415,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T110536_20211020T031355,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T124706_20211020T050144,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T142835_20211020T061654,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T161005_20211020T074615,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T175134_20211020T100134,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T193303_20211020T114215,2021-10-18,-1.015030466078607E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T211433_20211020T130934,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018T225602_20211020T144816,2021-10-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T003732_20211020T162215,2021-10-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T021901_20211020T175921,2021-10-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T040031_20211020T195640,2021-10-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T054200_20211020T214417,2021-10-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T072329_20211020T233555,2021-10-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T090459_20211021T011524,2021-10-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T104628_20211021T025728,2021-10-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T122758_20211021T044312,2021-10-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T140927_20211021T055557,2021-10-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T155057_20211021T075150,2021-10-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T173226_20211021T093528,2021-10-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T191355_20211021T111744,2021-10-19,-2.3668350244650852E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T205525_20211021T125739,2021-10-19,4.5354940812116504E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019T223654_20211021T142850,2021-10-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T001824_20211021T160637,2021-10-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T015953_20211021T173912,2021-10-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T034123_20211021T194117,2021-10-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T052252_20211021T212619,2021-10-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T070421_20211021T231338,2021-10-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T084551_20211022T005242,2021-10-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T102721_20211022T024020,2021-10-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T120850_20211022T042552,2021-10-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T135019_20211022T054533,2021-10-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T153149_20211022T073641,2021-10-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T171318_20211022T090948,2021-10-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020T185448_20211022T110328,2021-10-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
