date,lat,long,Parameter Name,mean_ozone
2024-03-17,34.01029,-118.0685,Ozone,0.024375
2024-03-18,34.01029,-118.0685,Ozone,0.021588
2024-03-18,34.01029,-118.0685,Ozone,0.018958
2024-03-19,34.01029,-118.0685,Ozone,0.030294
2024-03-19,34.01029,-118.0685,Ozone,0.025167
2024-03-20,34.01029,-118.0685,Ozone,0.024625
2024-03-20,34.01029,-118.0685,Ozone,0.035882
2024-03-21,34.01029,-118.0685,Ozone,0.028941
2024-03-21,34.01029,-118.0685,Ozone,0.034375
2024-03-22,34.01029,-118.0685,Ozone,0.027333
2024-03-22,34.01029,-118.0685,Ozone,0.037059
2024-03-23,34.01029,-118.0685,Ozone,0.033125
2024-03-23,34.01029,-118.0685,Ozone,0.035529
2024-03-24,34.01029,-118.0685,Ozone,0.032792
2024-03-24,34.01029,-118.0685,Ozone,0.027118
2024-03-25,34.01029,-118.0685,Ozone,0.029529
2024-03-25,34.01029,-118.0685,Ozone,0.02225
2024-03-26,34.01029,-118.0685,Ozone,0.026526
2024-03-26,34.01029,-118.0685,Ozone,0.024071
2024-03-27,34.01029,-118.0685,Ozone,0.025333
2024-03-27,34.01029,-118.0685,Ozone,0.030765
2024-03-28,34.01029,-118.0685,Ozone,0.031882
2024-03-28,34.01029,-118.0685,Ozone,0.026583
2024-03-29,34.01029,-118.0685,Ozone,0.037
2024-03-29,34.01029,-118.0685,Ozone,0.042412
2024-03-30,34.01029,-118.0685,Ozone,0.033471
2024-03-30,34.01029,-118.0685,Ozone,0.0365
2024-03-31,34.01029,-118.0685,Ozone,0.034417
2024-03-31,34.01029,-118.0685,Ozone,0.037833
