system:index,covcd,date,lat,long,.geo
20221019T201103_20221021T100122,0.03056150719457391,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T215232_20221021T114126,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T233402_20221021T132156,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020T011531_20221021T150133,,2022-10-20,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020T025701_20221021T164136,,2022-10-20,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020T043830_20221021T182139,,2022-10-20,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020T062000_20221021T200143,,2022-10-20,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020T080129_20221021T215147,,2022-10-20,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020T094259_20221021T233150,,2022-10-20,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020T112429_20221022T011239,,2022-10-20,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020T130558_20221022T025159,,2022-10-20,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
