,date,lat,long,Parameter Name,mean_ozone
2650,2022-08-04,34.05111,-118.45636,Ozone,0.026529
2667,2022-08-05,34.05111,-118.45636,Ozone,0.018059
2676,2022-08-06,34.05111,-118.45636,Ozone,0.019
2684,2022-08-07,34.05111,-118.45636,Ozone,0.028588
2700,2022-08-08,34.05111,-118.45636,Ozone,0.026708
2711,2022-08-09,34.05111,-118.45636,Ozone,0.032588
2717,2022-08-10,34.05111,-118.45636,Ozone,0.031059
2732,2022-08-11,34.05111,-118.45636,Ozone,0.027588
2747,2022-08-12,34.05111,-118.45636,Ozone,0.02525
2753,2022-08-13,34.05111,-118.45636,Ozone,0.030833
2762,2022-08-14,34.05111,-118.45636,Ozone,0.035471
2777,2022-08-15,34.05111,-118.45636,Ozone,0.031647
2782,2022-08-16,34.05111,-118.45636,Ozone,0.026412
2793,2022-08-17,34.05111,-118.45636,Ozone,0.025765
2806,2022-08-18,34.05111,-118.45636,Ozone,0.021647
2830,2022-08-19,34.05111,-118.45636,Ozone,0.025176
2836,2022-08-20,34.05111,-118.45636,Ozone,0.024833
2848,2022-08-21,34.05111,-118.45636,Ozone,0.028625
2862,2022-08-22,34.05111,-118.45636,Ozone,0.027667
2876,2022-08-23,34.05111,-118.45636,Ozone,0.020667
2892,2022-08-24,34.05111,-118.45636,Ozone,0.024294
2897,2022-08-25,34.05111,-118.45636,Ozone,0.024292
2909,2022-08-26,34.05111,-118.45636,Ozone,0.025429
2917,2022-08-27,34.05111,-118.45636,Ozone,0.028647
2936,2022-08-28,34.05111,-118.45636,Ozone,0.028042
2946,2022-08-29,34.05111,-118.45636,Ozone,0.023529
2950,2022-08-30,34.05111,-118.45636,Ozone,0.021958
2969,2022-08-31,34.05111,-118.45636,Ozone,0.021875
2983,2022-09-01,34.05111,-118.45636,Ozone,0.028958
2996,2022-09-02,34.05111,-118.45636,Ozone,0.02925
3009,2022-09-03,34.05111,-118.45636,Ozone,0.034292
3022,2022-09-04,34.05111,-118.45636,Ozone,0.041375
3035,2022-09-05,34.05111,-118.45636,Ozone,0.035458
3048,2022-09-06,34.05111,-118.45636,Ozone,0.026458
3055,2022-09-07,34.05111,-118.45636,Ozone,0.027882
3070,2022-09-08,34.05111,-118.45636,Ozone,0.024176
3078,2022-09-09,34.05111,-118.45636,Ozone,0.019125
3095,2022-09-10,34.05111,-118.45636,Ozone,0.016647
3113,2022-09-11,34.05111,-118.45636,Ozone,0.0185
3126,2022-09-12,34.05111,-118.45636,Ozone,0.018583
3139,2022-09-13,34.05111,-118.45636,Ozone,0.025958
3152,2022-09-14,34.05111,-118.45636,Ozone,0.021708
3165,2022-09-15,34.05111,-118.45636,Ozone,0.022958
3178,2022-09-16,34.05111,-118.45636,Ozone,0.024542
3182,2022-09-17,34.05111,-118.45636,Ozone,0.032882
3198,2022-09-18,34.05111,-118.45636,Ozone,0.024118
3208,2022-09-19,34.05111,-118.45636,Ozone,0.014471
3224,2022-09-20,34.05111,-118.45636,Ozone,0.014765
3243,2022-09-21,34.05111,-118.45636,Ozone,0.016042
3256,2022-09-22,34.05111,-118.45636,Ozone,0.021708
3269,2022-09-23,34.05111,-118.45636,Ozone,0.02875
3282,2022-09-24,34.05111,-118.45636,Ozone,0.032625
3295,2022-09-25,34.05111,-118.45636,Ozone,0.031333
3308,2022-09-26,34.05111,-118.45636,Ozone,0.029167
3315,2022-09-27,34.05111,-118.45636,Ozone,0.032
3330,2022-09-28,34.05111,-118.45636,Ozone,0.033
3343,2022-09-29,34.05111,-118.45636,Ozone,0.027235
3351,2022-09-30,34.05111,-118.45636,Ozone,0.028708
3373,2022-10-01,34.05111,-118.45636,Ozone,0.037292
3386,2022-10-02,34.05111,-118.45636,Ozone,0.040667
3399,2022-10-03,34.05111,-118.45636,Ozone,0.025792
3412,2022-10-04,34.05111,-118.45636,Ozone,0.026167
3425,2022-10-05,34.05111,-118.45636,Ozone,0.029042
3438,2022-10-06,34.05111,-118.45636,Ozone,0.035583
3445,2022-10-07,34.05111,-118.45636,Ozone,0.039059
3460,2022-10-08,34.05111,-118.45636,Ozone,0.044059
3468,2022-10-09,34.05111,-118.45636,Ozone,0.036792
3485,2022-10-10,34.05111,-118.45636,Ozone,0.035824
3503,2022-10-11,34.05111,-118.45636,Ozone,0.039583
3516,2022-10-12,34.05111,-118.45636,Ozone,0.037125
3529,2022-10-13,34.05111,-118.45636,Ozone,0.036708
3542,2022-10-14,34.05111,-118.45636,Ozone,0.03725
3555,2022-10-15,34.05111,-118.45636,Ozone,0.035917
3568,2022-10-16,34.05111,-118.45636,Ozone,0.025
3580,2022-10-17,34.05111,-118.45636,Ozone,0.022667
3593,2022-10-18,34.05111,-118.45636,Ozone,0.029958
3606,2022-10-19,34.05111,-118.45636,Ozone,0.026833
3619,2022-10-20,34.05111,-118.45636,Ozone,0.030458
3633,2022-10-21,34.05111,-118.45636,Ozone,0.037792
3646,2022-10-22,34.05111,-118.45636,Ozone,0.039042
3659,2022-10-23,34.05111,-118.45636,Ozone,0.028875
3663,2022-10-24,34.05111,-118.45636,Ozone,0.024167
3684,2022-10-25,34.05111,-118.45636,Ozone,0.019458
3687,2022-10-26,34.05111,-118.45636,Ozone,0.022583
3705,2022-10-27,34.05111,-118.45636,Ozone,0.029824
3720,2022-10-28,34.05111,-118.45636,Ozone,0.025471
3728,2022-10-29,34.05111,-118.45636,Ozone,0.026333
3745,2022-10-30,34.05111,-118.45636,Ozone,0.033824
3763,2022-10-31,34.05111,-118.45636,Ozone,0.022583
3776,2022-11-01,34.05111,-118.45636,Ozone,0.024167
3789,2022-11-02,34.05111,-118.45636,Ozone,0.028167
3802,2022-11-03,34.05111,-118.45636,Ozone,0.030591
3815,2022-11-04,34.05111,-118.45636,Ozone,0.018905
3828,2022-11-05,34.05111,-118.45636,Ozone,0.017042
3835,2022-11-06,34.05111,-118.45636,Ozone,0.031588
3850,2022-11-07,34.05111,-118.45636,Ozone,0.017941
3858,2022-11-08,34.05111,-118.45636,Ozone,0.0214
3875,2022-11-09,34.05111,-118.45636,Ozone,0.022882
3893,2022-11-10,34.05111,-118.45636,Ozone,0.018167
3906,2022-11-11,34.05111,-118.45636,Ozone,0.022875
3919,2022-11-12,34.05111,-118.45636,Ozone,0.021708
3932,2022-11-13,34.05111,-118.45636,Ozone,0.024208
3945,2022-11-14,34.05111,-118.45636,Ozone,0.018583
3958,2022-11-15,34.05111,-118.45636,Ozone,0.015625
3965,2022-11-16,34.05111,-118.45636,Ozone,0.029538
3979,2022-11-17,34.05111,-118.45636,Ozone,0.014
3989,2022-11-18,34.05111,-118.45636,Ozone,0.0195
4003,2022-11-19,34.05111,-118.45636,Ozone,0.036706
4010,2022-11-20,34.05111,-118.45636,Ozone,0.036333
4033,2022-11-21,34.05111,-118.45636,Ozone,0.025667
4038,2022-11-22,34.05111,-118.45636,Ozone,0.021
4053,2022-11-23,34.05111,-118.45636,Ozone,0.009294
4069,2022-11-24,34.05111,-118.45636,Ozone,0.019625
4077,2022-11-25,34.05111,-118.45636,Ozone,0.021875
4095,2022-11-26,34.05111,-118.45636,Ozone,0.018333
4108,2022-11-27,34.05111,-118.45636,Ozone,0.025706
4116,2022-11-28,34.05111,-118.45636,Ozone,0.028471
4132,2022-11-29,34.05111,-118.45636,Ozone,0.017765
4150,2022-11-30,34.05111,-118.45636,Ozone,0.022917
4155,2022-12-01,34.05111,-118.45636,Ozone,0.028765
4174,2022-12-02,34.05111,-118.45636,Ozone,0.011118
4181,2022-12-03,34.05111,-118.45636,Ozone,0.0135
4196,2022-12-04,34.05111,-118.45636,Ozone,0.0135
4209,2022-12-05,34.05111,-118.45636,Ozone,0.015167
4222,2022-12-06,34.05111,-118.45636,Ozone,0.015583
4237,2022-12-07,34.05111,-118.45636,Ozone,0.003375
4327,2022-12-15,34.05111,-118.45636,Ozone,0.003636
