,date,lat,long,Parameter Name,mean_ozone
22843,2022-08-25,34.06659,-118.22688,Ozone,0.026
22883,2022-08-26,34.06659,-118.22688,Ozone,0.026042
22929,2022-08-27,34.06659,-118.22688,Ozone,0.025083
23167,2022-08-28,34.06659,-118.22688,Ozone,0.029958
23207,2022-08-29,34.06659,-118.22688,Ozone,0.023353
23233,2022-08-30,34.06659,-118.22688,Ozone,0.021083
23337,2022-08-31,34.06659,-118.22688,Ozone,0.021792
23378,2022-09-01,34.06659,-118.22688,Ozone,0.028875
23506,2022-09-02,34.06659,-118.22688,Ozone,0.03125
23722,2022-09-03,34.06659,-118.22688,Ozone,0.041542
23762,2022-09-04,34.06659,-118.22688,Ozone,0.045625
23819,2022-09-05,34.06659,-118.22688,Ozone,0.043042
23923,2022-09-06,34.06659,-118.22688,Ozone,0.030375
23958,2022-09-07,34.06659,-118.22688,Ozone,0.025542
23988,2022-09-08,34.06659,-118.22688,Ozone,0.023083
24294,2022-09-09,34.06659,-118.22688,Ozone,0.019708
24354,2022-09-10,34.06659,-118.22688,Ozone,0.018667
24412,2022-09-11,34.06659,-118.22688,Ozone,0.023375
24516,2022-09-12,34.06659,-118.22688,Ozone,0.020792
24556,2022-09-13,34.06659,-118.22688,Ozone,0.025875
24596,2022-09-14,34.06659,-118.22688,Ozone,0.026125
24914,2022-09-15,34.06659,-118.22688,Ozone,0.026667
24954,2022-09-16,34.06659,-118.22688,Ozone,0.027667
25013,2022-09-17,34.06659,-118.22688,Ozone,0.029833
25120,2022-09-18,34.06659,-118.22688,Ozone,0.035833
25160,2022-09-19,34.06659,-118.22688,Ozone,0.020529
25449,2022-09-20,34.06659,-118.22688,Ozone,0.019588
25499,2022-09-21,34.06659,-118.22688,Ozone,0.020353
25539,2022-09-22,34.06659,-118.22688,Ozone,0.019647
25596,2022-09-23,34.06659,-118.22688,Ozone,0.032167
25700,2022-09-24,34.06659,-118.22688,Ozone,0.033542
25738,2022-09-25,34.06659,-118.22688,Ozone,0.027583
25799,2022-09-26,34.06659,-118.22688,Ozone,0.0235
26087,2022-09-27,34.06659,-118.22688,Ozone,0.02675
26125,2022-09-28,34.06659,-118.22688,Ozone,0.03115
26180,2022-09-29,34.06659,-118.22688,Ozone,0.025958
26284,2022-09-30,34.06659,-118.22688,Ozone,0.031565
26338,2022-10-01,34.06659,-118.22688,Ozone,0.038208
26627,2022-10-02,34.06659,-118.22688,Ozone,0.042208
26680,2022-10-03,34.06659,-118.22688,Ozone,0.026375
26723,2022-10-04,34.06659,-118.22688,Ozone,0.023619
26748,2022-10-05,34.06659,-118.22688,Ozone,0.03075
26845,2022-10-06,34.06659,-118.22688,Ozone,0.037882
26891,2022-10-07,34.06659,-118.22688,Ozone,0.037792
26994,2022-10-08,34.06659,-118.22688,Ozone,0.034583
27225,2022-10-09,34.06659,-118.22688,Ozone,0.036542
27267,2022-10-10,34.06659,-118.22688,Ozone,0.033083
27293,2022-10-11,34.06659,-118.22688,Ozone,0.038273
27400,2022-10-12,34.06659,-118.22688,Ozone,0.038125
27443,2022-10-13,34.06659,-118.22688,Ozone,0.035125
27521,2022-10-14,34.06659,-118.22688,Ozone,0.031792
27756,2022-10-15,34.06659,-118.22688,Ozone,0.033042
27799,2022-10-16,34.06659,-118.22688,Ozone,0.0275
27852,2022-10-17,34.06659,-118.22688,Ozone,0.022167
27959,2022-10-18,34.06659,-118.22688,Ozone,0.026458
28002,2022-10-19,34.06659,-118.22688,Ozone,0.023458
28293,2022-10-20,34.06659,-118.22688,Ozone,0.025458
28368,2022-10-21,34.06659,-118.22688,Ozone,0.037125
28411,2022-10-22,34.06659,-118.22688,Ozone,0.038458
28468,2022-10-23,34.06659,-118.22688,Ozone,0.028917
28574,2022-10-24,34.06659,-118.22688,Ozone,0.020583
28617,2022-10-25,34.06659,-118.22688,Ozone,0.019167
28645,2022-10-26,34.06659,-118.22688,Ozone,0.020125
28937,2022-10-27,34.06659,-118.22688,Ozone,0.021095
28971,2022-10-28,34.06659,-118.22688,Ozone,0.020625
29030,2022-10-29,34.06659,-118.22688,Ozone,0.021833
29137,2022-10-30,34.06659,-118.22688,Ozone,0.025833
29180,2022-10-31,34.06659,-118.22688,Ozone,0.017875
29478,2022-11-01,34.06659,-118.22688,Ozone,0.027917
29552,2022-11-02,34.06659,-118.22688,Ozone,0.028167
29595,2022-11-03,34.06659,-118.22688,Ozone,0.02925
29623,2022-11-04,34.06659,-118.22688,Ozone,0.017167
29730,2022-11-05,34.06659,-118.22688,Ozone,0.014333
29775,2022-11-06,34.06659,-118.22688,Ozone,0.024667
29807,2022-11-07,34.06659,-118.22688,Ozone,0.019125
30116,2022-11-08,34.06659,-118.22688,Ozone,0.023217
30159,2022-11-09,34.06659,-118.22688,Ozone,0.016955
30217,2022-11-10,34.06659,-118.22688,Ozone,0.013882
30324,2022-11-11,34.06659,-118.22688,Ozone,0.014958
30367,2022-11-12,34.06659,-118.22688,Ozone,0.016667
30405,2022-11-13,34.06659,-118.22688,Ozone,0.01775
30734,2022-11-14,34.06659,-118.22688,Ozone,0.015917
30777,2022-11-15,34.06659,-118.22688,Ozone,0.0092
30832,2022-11-16,34.06659,-118.22688,Ozone,0.010158
30938,2022-11-17,34.06659,-118.22688,Ozone,0.012917
30981,2022-11-18,34.06659,-118.22688,Ozone,0.011333
31270,2022-11-19,34.06659,-118.22688,Ozone,0.0165
31323,2022-11-20,34.06659,-118.22688,Ozone,0.017583
31366,2022-11-21,34.06659,-118.22688,Ozone,0.015833
31424,2022-11-22,34.06659,-118.22688,Ozone,0.013417
31532,2022-11-23,34.06659,-118.22688,Ozone,0.009917
31568,2022-11-24,34.06659,-118.22688,Ozone,0.014458
31897,2022-11-25,34.06659,-118.22688,Ozone,0.017125
31945,2022-11-26,34.06659,-118.22688,Ozone,0.013833
31988,2022-11-27,34.06659,-118.22688,Ozone,0.020042
32045,2022-11-28,34.06659,-118.22688,Ozone,0.029208
32152,2022-11-29,34.06659,-118.22688,Ozone,0.019083
32195,2022-11-30,34.06659,-118.22688,Ozone,0.021083
32483,2022-12-01,34.06659,-118.22688,Ozone,0.026
32523,2022-12-02,34.06659,-118.22688,Ozone,0.019333
32564,2022-12-03,34.06659,-118.22688,Ozone,0.011667
32621,2022-12-04,34.06659,-118.22688,Ozone,0.009375
32726,2022-12-05,34.06659,-118.22688,Ozone,0.017333
32770,2022-12-06,34.06659,-118.22688,Ozone,0.014292
32807,2022-12-07,34.06659,-118.22688,Ozone,0.012667
33135,2022-12-08,34.06659,-118.22688,Ozone,0.014375
33178,2022-12-09,34.06659,-118.22688,Ozone,0.010417
33236,2022-12-10,34.06659,-118.22688,Ozone,0.015667
33343,2022-12-11,34.06659,-118.22688,Ozone,0.027042
33386,2022-12-12,34.06659,-118.22688,Ozone,0.013529
33415,2022-12-13,34.06659,-118.22688,Ozone,0.012667
33725,2022-12-14,34.06659,-118.22688,Ozone,0.01075
33768,2022-12-15,34.06659,-118.22688,Ozone,0.006
33822,2022-12-16,34.06659,-118.22688,Ozone,0.008542
33929,2022-12-17,34.06659,-118.22688,Ozone,0.010917
33972,2022-12-18,34.06659,-118.22688,Ozone,0.013333
34009,2022-12-19,34.06659,-118.22688,Ozone,0.0105
34339,2022-12-20,34.06659,-118.22688,Ozone,0.01075
34383,2022-12-21,34.06659,-118.22688,Ozone,0.007167
34440,2022-12-22,34.06659,-118.22688,Ozone,0.006042
34545,2022-12-23,34.06659,-118.22688,Ozone,0.00625
34588,2022-12-24,34.06659,-118.22688,Ozone,0.0105
34652,2022-12-25,34.06659,-118.22688,Ozone,0.01975
34900,2022-12-26,34.06659,-118.22688,Ozone,0.012875
34943,2022-12-27,34.06659,-118.22688,Ozone,0.010042
35000,2022-12-28,34.06659,-118.22688,Ozone,0.018375
35107,2022-12-29,34.06659,-118.22688,Ozone,0.018625
35151,2022-12-30,34.06659,-118.22688,Ozone,0.012708
35183,2022-12-31,34.06659,-118.22688,Ozone,0.017
