system:index,date,lat,long,prcp,.geo
20210920,2021-09-20,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921,2021-09-21,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922,2021-09-22,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923,2021-09-23,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924,2021-09-24,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925,2021-09-25,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926,2021-09-26,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927,2021-09-27,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928,2021-09-28,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929,2021-09-29,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930,2021-09-30,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001,2021-10-01,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002,2021-10-02,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003,2021-10-03,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004,2021-10-04,34.1326,-118.1272,3.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005,2021-10-05,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006,2021-10-06,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007,2021-10-07,34.1326,-118.1272,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008,2021-10-08,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009,2021-10-09,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010,2021-10-10,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011,2021-10-11,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012,2021-10-12,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013,2021-10-13,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014,2021-10-14,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015,2021-10-15,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016,2021-10-16,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017,2021-10-17,34.1326,-118.1272,1.909999966621399,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018,2021-10-18,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019,2021-10-19,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020,2021-10-20,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211021,2021-10-21,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211022,2021-10-22,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211023,2021-10-23,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211024,2021-10-24,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211025,2021-10-25,34.1326,-118.1272,20.079999923706055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211026,2021-10-26,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211027,2021-10-27,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211028,2021-10-28,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211029,2021-10-29,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211030,2021-10-30,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211031,2021-10-31,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211101,2021-11-01,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211102,2021-11-02,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211103,2021-11-03,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211104,2021-11-04,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211105,2021-11-05,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211106,2021-11-06,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211107,2021-11-07,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211108,2021-11-08,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211109,2021-11-09,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211110,2021-11-10,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211111,2021-11-11,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211112,2021-11-12,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211113,2021-11-13,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211114,2021-11-14,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211115,2021-11-15,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116,2021-11-16,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117,2021-11-17,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118,2021-11-18,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119,2021-11-19,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120,2021-11-20,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121,2021-11-21,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122,2021-11-22,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123,2021-11-23,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124,2021-11-24,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125,2021-11-25,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126,2021-11-26,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127,2021-11-27,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128,2021-11-28,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129,2021-11-29,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130,2021-11-30,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201,2021-12-01,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202,2021-12-02,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203,2021-12-03,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204,2021-12-04,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205,2021-12-05,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206,2021-12-06,34.1326,-118.1272,0.8500000238418579,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207,2021-12-07,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208,2021-12-08,34.1326,-118.1272,2.930000066757202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209,2021-12-09,34.1326,-118.1272,5.429999828338623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210,2021-12-10,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211211,2021-12-11,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211212,2021-12-12,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211213,2021-12-13,34.1326,-118.1272,39.439998626708984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211214,2021-12-14,34.1326,-118.1272,36.560001373291016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211215,2021-12-15,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211216,2021-12-16,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211217,2021-12-17,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211218,2021-12-18,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211219,2021-12-19,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211220,2021-12-20,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211221,2021-12-21,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211222,2021-12-22,34.1326,-118.1272,9.8100004196167,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211223,2021-12-23,34.1326,-118.1272,51.97999954223633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211224,2021-12-24,34.1326,-118.1272,1.100000023841858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211225,2021-12-25,34.1326,-118.1272,16.020000457763672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211226,2021-12-26,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211227,2021-12-27,34.1326,-118.1272,9.649999618530273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211228,2021-12-28,34.1326,-118.1272,9.300000190734863,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211229,2021-12-29,34.1326,-118.1272,67.91999816894531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211230,2021-12-30,34.1326,-118.1272,15.140000343322754,"{""type"":""MultiPoint"",""coordinates"":[]}"
