system:index,date,lat,long,vcd,.geo
20220731T133319_20220802T064328,2022-07-31,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220731T151448_20220802T154344,2022-07-31,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220731T165618_20220803T062746,2022-07-31,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220731T183747_20220803T063234,2022-07-31,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220731T201917_20220803T063407,2022-07-31,34.19925,-118.53276,0.13649914765956203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220731T220046_20220803T063501,2022-07-31,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220731T234216_20220803T063642,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T012346_20220803T063855,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T030515_20220803T064223,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T044645_20220803T064028,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T062814_20220803T061709,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T080944_20220804T075009,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T095114_20220804T074312,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T113243_20220803T064239,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T131413_20220803T064350,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T145542_20220803T064832,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T163712_20220804T075250,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T181841_20220804T080146,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T200011_20220804T080208,2022-08-01,34.19925,-118.53276,0.13148059457342737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T214141_20220804T080223,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T232310_20220804T080132,2022-08-01,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T010440_20220804T080453,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T024609_20220804T080553,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T042739_20220804T080245,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T060909_20220804T080410,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T075038_20220804T080530,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T093208_20220804T080820,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T111337_20220804T082530,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T125507_20220804T081623,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T143637_20220804T082215,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T161806_20220804T082257,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T175936_20220805T065449,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T194105_20220805T070408,2022-08-02,34.19925,-118.53276,0.13530497108621814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T212235_20220805T070841,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T230405_20220805T071357,2022-08-02,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T004534_20220805T084806,2022-08-03,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T022704_20220805T091132,2022-08-03,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T040833_20220805T105157,2022-08-03,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T055003_20220805T132749,2022-08-03,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T073132_20220805T132623,2022-08-03,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T091302_20220805T133104,2022-08-03,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T105432_20220805T171031,2022-08-03,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T123601_20220805T165208,2022-08-03,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T141731_20220805T194036,2022-08-03,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T155900_20220806T080351,2022-08-03,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T174030_20220806T080235,2022-08-03,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T192159_20220806T080458,2022-08-03,34.19925,-118.53276,0.13498618018936484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T210329_20220806T080851,2022-08-03,34.19925,-118.53276,0.13507820665821024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T224459_20220806T081110,2022-08-03,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T002628_20220806T081334,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T020758_20220806T081431,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T034927_20220806T081708,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T053057_20220806T081858,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T071226_20220806T082030,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T085356_20220806T081658,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T103526_20220806T082330,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T121655_20220806T082228,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T135825_20220806T082311,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T153954_20220806T210126,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T172124_20220806T212417,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T190253_20220807T080429,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T204423_20220807T080220,2022-08-04,34.19925,-118.53276,0.1326921880243705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T222553_20220807T080610,2022-08-04,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T000722_20220807T095845,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T014852_20220807T101023,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T033021_20220807T101728,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T051151_20220807T100833,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T065320_20220807T152449,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T083450_20220807T095442,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T101620_20220807T094650,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T115749_20220807T194012,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T133919_20220807T194154,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T152048_20220807T194634,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T170218_20220807T194904,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T184347_20220807T195803,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T202517_20220807T200151,2022-08-05,34.19925,-118.53276,0.13523586094364098,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T220647_20220808T025832,2022-08-05,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T234816_20220808T030055,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T012946_20220808T070929,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T031115_20220808T073309,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T045245_20220808T091538,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T063414_20220808T111851,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T081544_20220808T093232,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T095714_20220808T123329,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T113843_20220808T154211,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T132013_20220808T150111,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T150142_20220809T051656,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T164312_20220809T052310,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T182441_20220809T052625,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T200611_20220809T052759,2022-08-06,34.19925,-118.53276,0.13059325775315092,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T214740_20220809T053038,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T232910_20220809T053421,2022-08-06,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T011040_20220809T053707,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T025209_20220809T053443,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T043339_20220809T053633,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T061508_20220809T053823,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T075638_20220809T054022,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T093807_20220809T054341,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T111937_20220809T054703,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T130106_20220809T054521,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T144236_20220809T180858,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T162405_20220811T085920,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T180535_20220809T204642,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T194705_20220810T051833,2022-08-07,34.19925,-118.53276,0.13191993769808552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T212834_20220810T051951,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T231004_20220810T052349,2022-08-07,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T005133_20220810T052647,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T023303_20220810T052817,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T041432_20220810T052952,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T055602_20220810T053341,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T073731_20220810T053504,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T091901_20220810T053333,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T110031_20220810T053753,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T124200_20220810T053940,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T142330_20220810T160320,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T160459_20220811T085112,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T174629_20220811T085452,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T192758_20220811T085726,2022-08-08,34.19925,-118.53276,0.13468161225303646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T210928_20220811T085608,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T225058_20220811T085717,2022-08-08,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T003227_20220811T085643,2022-08-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T021357_20220811T090035,2022-08-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T035526_20220811T090159,2022-08-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T053656_20220811T144926,2022-08-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T071825_20220811T151224,2022-08-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T085955_20220811T171337,2022-08-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T104124_20220811T171508,2022-08-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T122254_20220811T173714,2022-08-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T140423_20220811T173633,2022-08-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T154553_20220811T221756,2022-08-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T172722_20220811T223818,2022-08-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T190852_20220812T071735,2022-08-09,34.19925,-118.53276,0.13567056505363623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T205022_20220812T072325,2022-08-09,34.19925,-118.53276,0.13650844991191652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T223151_20220812T072503,2022-08-09,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T001321_20220812T072556,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T015450_20220812T093530,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T033620_20220814T094506,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T051749_20220906T132032,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T065919_20220814T085702,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T084048_20220814T100636,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T102218_20220814T091022,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T120348_20220814T102441,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T134517_20220814T102523,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T152647_20220812T151224,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T170816_20220812T140501,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T184946_20220812T155657,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T203115_20220812T171633,2022-08-10,34.19925,-118.53276,0.1344469189642336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T221245_20220813T102012,2022-08-10,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T235414_20220814T095553,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T013544_20220814T152722,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T031713_20220814T154030,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T045843_20220814T175534,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T064012_20220814T093324,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T082142_20220814T181901,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T100312_20220814T221152,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T114441_20220814T095713,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T132611_20220814T090817,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T150740_20220814T085940,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T164910_20220815T003920,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T183039_20220815T010030,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T201209_20220815T040253,2022-08-11,34.19925,-118.53276,0.131287877088288,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T215338_20220815T040602,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T233508_20220815T041548,2022-08-11,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T011637_20220815T042619,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T025807_20220815T093240,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T043936_20220815T095211,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T062106_20220815T095706,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T080235_20220815T183839,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T094405_20220815T183955,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T112535_20220815T184059,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T130704_20220815T184525,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T144834_20220816T113521,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T163003_20220816T114818,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T181133_20220816T115838,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T195302_20220815T204147,2022-08-12,34.19925,-118.53276,0.1312742428930121,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T213432_20220815T204416,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T231601_20220816T163725,2022-08-12,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T005731_20220816T182940,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T023900_20220816T184304,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T042030_20220816T212903,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T060159_20220816T234333,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T074329_20220817T000009,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T092458_20220816T094623,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T110628_20220816T094956,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T124758_20220816T095632,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T142927_20220816T094635,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T161056_20220816T101719,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T175226_20220816T115233,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T193356_20220817T012915,2022-08-13,34.19925,-118.53276,0.13494481903660321,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T211525_20220817T013842,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T225655_20220817T080646,2022-08-13,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T003824_20220817T082150,2022-08-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T021954_20220817T095201,2022-08-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T040123_20220817T095333,2022-08-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T054253_20220817T100145,2022-08-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T072422_20220817T124855,2022-08-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T090552_20220817T182023,2022-08-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T104721_20220817T183110,2022-08-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T122851_20220817T200343,2022-08-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T141020_20220817T200640,2022-08-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T155150_20220817T202528,2022-08-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T173319_20220817T235213,2022-08-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T191449_20220818T103250,2022-08-14,34.19925,-118.53276,0.13565725088104133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T205618_20220818T103555,2022-08-14,34.19925,-118.53276,0.13631059229358483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T223748_20220817T143209,2022-08-14,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T001918_20220817T144018,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T020047_20220818T000403,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T034216_20220818T083316,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T052346_20220818T083521,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T070515_20220818T083458,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T084645_20220818T084459,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T102815_20220818T084932,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T120944_20220818T084956,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T135114_20220818T155633,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T153243_20220818T155710,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T171413_20220818T161922,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T185542_20220818T200651,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T203712_20220818T202926,2022-08-15,34.19925,-118.53276,0.13341372539334995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T221841_20220818T223557,2022-08-15,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T000011_20220819T004106,2022-08-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T014140_20220819T080736,2022-08-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T032310_20220819T080957,2022-08-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T050439_20220819T123433,2022-08-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T064609_20220819T123318,2022-08-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T082738_20220819T123420,2022-08-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T100908_20220819T123726,2022-08-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T115037_20220819T123739,2022-08-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T133207_20220819T123831,2022-08-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T151336_20220819T123805,2022-08-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T165506_20220819T123858,2022-08-16,34.19925,-118.53276,,"{""type"":""MultiPoint"",""coordinates"":[]}"
