system:index,date,lat,long,vcd,.geo
20210331T071455_20210402T005022,2021-03-31,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331T085625_20210402T021143,2021-03-31,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331T103755_20210402T041702,2021-03-31,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331T121926_20210402T060825,2021-03-31,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331T140056_20210402T071424,2021-03-31,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331T154226_20210402T091240,2021-03-31,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331T172357_20210402T104157,2021-03-31,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331T190527_20210402T123506,2021-03-31,34.1326,-118.1272,0.14412726461869746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331T204657_20210402T135835,2021-03-31,34.1326,-118.1272,0.15000194311123635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331T222828_20210402T154956,2021-03-31,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T000958_20210402T165303,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T015128_20210402T182112,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T033259_20210402T204512,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T051429_20210402T221402,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T065559_20210403T002114,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T083730_20210403T015724,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T101900_20210403T034259,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T120031_20210403T054632,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T134201_20210403T064523,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T152331_20210403T084750,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T170501_20210403T104620,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T184632_20210403T122847,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T202802_20210403T133645,2021-04-01,34.1326,-118.1272,0.1454540938137184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T220933_20210403T150905,2021-04-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401T235103_20210403T163056,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T013233_20210403T180419,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T031404_20210403T201730,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T045534_20210403T220037,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T063704_20210404T001105,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T081835_20210404T010947,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T100005_20210404T032632,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T114135_20210404T050726,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T132306_20210404T063611,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T150436_20210404T082601,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T164606_20210404T103343,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T182737_20210404T120517,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T200907_20210404T131126,2021-04-02,34.1326,-118.1272,0.1372201293705217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T215037_20210404T145511,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T233208_20210404T162619,2021-04-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T011338_20210404T175118,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T025508_20210404T195639,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T043639_20210404T215204,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T061809_20210404T233823,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T075939_20210405T005743,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T094110_20210405T030322,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T112240_20210405T044549,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T130411_20210405T063928,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T144541_20210405T081001,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T162711_20210405T100620,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T180841_20210405T113857,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T195012_20210405T131546,2021-04-03,34.1326,-118.1272,0.13105259835704045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T213142_20210405T144327,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403T231313_20210405T155446,2021-04-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T005443_20210405T173335,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T023613_20210405T192252,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T041743_20210405T220537,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T055914_20210405T232102,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T074044_20210406T003336,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T092215_20210406T022558,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T110345_20210406T043155,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T124515_20210406T062005,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T142646_20210406T073038,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T160816_20210406T091806,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T174946_20210406T110014,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T193117_20210406T123801,2021-04-04,34.1326,-118.1272,0.12921065092071002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T211247_20210406T142958,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404T225417_20210406T155835,2021-04-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T003548_20210406T172048,2021-04-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T021718_20210406T191316,2021-04-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T035848_20210406T212320,2021-04-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T054019_20210406T230514,2021-04-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T072149_20210407T003733,2021-04-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T090319_20210407T020029,2021-04-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T104450_20210407T042706,2021-04-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T122620_20210407T055800,2021-04-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T140750_20210407T070709,2021-04-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T154921_20210407T091708,2021-04-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T173051_20210407T103512,2021-04-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T191221_20210407T122338,2021-04-05,34.1326,-118.1272,0.1326110661028195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T205352_20210407T140121,2021-04-05,34.1326,-118.1272,0.13126558065398386,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405T223522_20210407T161429,2021-04-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T001652_20210407T173106,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T015823_20210407T184920,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T033953_20210407T211349,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T052123_20210407T224246,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T070254_20210408T002725,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T084424_20210408T014803,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T102555_20210408T041156,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T120725_20210408T053841,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T134855_20210408T072726,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T153025_20210408T085744,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T171156_20210408T103904,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T185326_20210408T120743,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T203456_20210408T134705,2021-04-06,34.1326,-118.1272,0.1311473995445556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T221627_20210408T153240,2021-04-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406T235757_20210408T170435,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T013927_20210408T184718,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T032058_20210408T204305,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T050228_20210408T222640,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T064358_20210409T000247,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T082529_20210409T012920,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T100659_20210409T034100,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T114830_20210409T052610,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T133000_20210409T065416,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T151130_20210409T082652,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T165300_20210409T100641,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T183431_20210409T114206,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T201601_20210409T133952,2021-04-07,34.1326,-118.1272,0.12937884032710475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T215731_20210409T151522,2021-04-07,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407T233902_20210409T162920,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T012032_20210409T181903,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T030202_20210409T200546,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T044333_20210409T214923,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T062503_20210409T234844,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T080633_20210410T011126,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T094804_20210410T031428,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T112934_20210410T050117,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T131104_20210410T064218,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T145235_20210410T075157,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T163405_20210410T095013,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T181535_20210410T112347,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T195706_20210410T131239,2021-04-08,34.1326,-118.1272,0.13604969807714373,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T213836_20210410T145125,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408T232006_20210410T161214,2021-04-08,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T010137_20210410T175216,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T024307_20210410T193034,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T042437_20210410T220658,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T060608_20210410T233126,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T074738_20210411T010310,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T092908_20210411T023218,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T111039_20210411T045821,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T125209_20210411T060804,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T143339_20210411T074826,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T161510_20210411T092738,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T175640_20210411T112141,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T193810_20210411T130503,2021-04-09,34.1326,-118.1272,0.13147719204409744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T211941_20210411T142628,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409T230111_20210411T161236,2021-04-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T004241_20210411T173343,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T022412_20210411T190919,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T040542_20210411T212851,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T054712_20210411T230147,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T072842_20210412T004452,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T091013_20210412T021517,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T105143_20210412T042826,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T123314_20210412T055725,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T141444_20210412T070753,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T155614_20210412T091043,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T173744_20210412T104510,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T191915_20210412T124823,2021-04-10,34.1326,-118.1272,0.12960503995402708,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T210045_20210412T140735,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410T224215_20210412T155906,2021-04-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T002346_20210412T172154,2021-04-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T020516_20210412T182507,2021-04-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T034646_20210412T211052,2021-04-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T052817_20210412T224523,2021-04-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T070947_20210413T004345,2021-04-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T085117_20210413T014824,2021-04-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T103248_20210413T035119,2021-04-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T121418_20210413T052953,2021-04-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T135548_20210413T065021,2021-04-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T153719_20210413T085415,2021-04-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T171849_20210413T102119,2021-04-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T190019_20210413T123008,2021-04-11,34.1326,-118.1272,0.1336617767809188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T204150_20210413T135715,2021-04-11,34.1326,-118.1272,0.13555853068812015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411T222320_20210413T152445,2021-04-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T000450_20210413T171543,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T014621_20210413T183034,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T032751_20210413T204646,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T050921_20210413T222912,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T065051_20210414T003347,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T083222_20210414T013816,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T101352_20210414T033914,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T115523_20210414T051008,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T133653_20210414T065335,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T151823_20210414T083052,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T165953_20210414T101101,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T184124_20210414T121511,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T202254_20210414T132727,2021-04-12,34.1326,-118.1272,0.13882391943666503,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T220424_20210414T145900,2021-04-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412T234555_20210414T164308,2021-04-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T012725_20210415T144754,2021-04-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T063156_20210415T133028,2021-04-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T081326_20210415T011139,2021-04-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T095457_20210415T031628,2021-04-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T113627_20210415T045526,2021-04-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T131757_20210415T062449,2021-04-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T145927_20210415T074215,2021-04-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T164058_20210415T094633,2021-04-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T182228_20210415T113715,2021-04-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T200358_20210415T131407,2021-04-13,34.1326,-118.1272,0.1386952121276474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T214529_20210415T145113,2021-04-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413T232659_20210415T163445,2021-04-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T010829_20210415T174524,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T025000_20210415T194320,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T043130_20210415T215858,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T061300_20210415T231531,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T075431_20210416T005623,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T093601_20210416T030805,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T111731_20210416T045836,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T125902_20210416T062117,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T144032_20210416T075527,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T162202_20210416T094006,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T180332_20210416T113021,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T194503_20210416T131521,2021-04-14,34.1326,-118.1272,0.14577322533397244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T212633_20210416T143420,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414T230803_20210416T160850,2021-04-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T004934_20210416T173400,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T023104_20210416T192315,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T041234_20210416T211504,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T055404_20210416T225612,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T073535_20210417T004621,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T091705_20210417T021522,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T105836_20210417T044548,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T124006_20210417T060853,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T142136_20210417T072419,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T160306_20210417T091522,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T174437_20210417T105026,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T192607_20210417T124038,2021-04-15,34.1326,-118.1272,0.13764926791174278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T210737_20210417T140155,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415T224908_20210417T160935,2021-04-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416T003038_20210417T171129,2021-04-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416T021208_20210417T190144,2021-04-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416T035338_20210417T210447,2021-04-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416T053509_20210417T225220,2021-04-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416T071639_20210418T002554,2021-04-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416T085809_20210418T014450,2021-04-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416T103940_20210418T040823,2021-04-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416T122110_20210418T054429,2021-04-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416T140240_20210418T072510,2021-04-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
